Age,Gender,Sleep_Hours,Screen_Time,Exercise_Minutes,Water_Intake,Work_Study_Hours,Stress_Level,Mood,Productivity_Score,Burnout_Risk
37,Female,5.8,8.4,31,2.3,11.3,8,Happy,49.50000000000001,High
43,Female,5.7,3.9,76,3.2,4.1,10,Neutral,48.60000000000001,High
21,Female,5.7,8.0,20,3.9,11.2,9,Stressed,50.9,Medium
39,Male,4.2,6.9,67,2.9,2.3,5,Stressed,40.70000000000001,High
32,Female,4.8,7.7,16,1.2,7.4,6,Happy,32.60000000000001,High
57,Male,4.7,8.5,41,1.1,11.9,1,Happy,63.5,Medium
38,Female,8.9,2.9,67,1.9,8.1,6,Happy,98.30000000000001,Low
32,Female,4.1,4.3,83,2.7,7.5,1,Sad,73.5,Medium
39,Female,4.8,9.1,11,1.2,8.8,5,Sad,35.6,High
45,Male,8.9,2.8,89,2.3,4.9,9,Sad,86.5,Low
31,Male,7.1,4.8,44,4.5,2.5,5,Sad,77.7,Low
44,Male,6.3,8.3,35,1.4,4.5,3,Sad,57.4,Medium
58,Male,4.4,11.3,79,4.8,3.8,4,Sad,52.8,Medium
57,Male,7.3,1.8,50,4.4,11.2,3,Stressed,100.0,Low
45,Male,4.7,6.7,6,4.3,10.5,4,Sad,61.300000000000004,Medium
43,Female,7.4,1.9,32,4.5,5.2,10,Neutral,69.50000000000001,Medium
19,Male,8.9,5.2,47,1.3,10.4,6,Sad,91.3,Low
42,Female,6.7,2.9,65,1.6,4.1,3,Happy,78.4,Low
20,Male,5.1,8.1,32,1.5,4.0,5,Neutral,36.7,High
25,Female,7.1,9.3,77,1.4,9.7,7,Sad,66.20000000000002,Medium
50,Female,6.6,3.7,83,2.3,5.3,1,Sad,93.29999999999998,Low
59,Male,6.7,8.8,100,4.3,2.6,3,Happy,84.10000000000001,Low
52,Female,6.4,5.9,26,2.0,9.2,6,Happy,61.800000000000004,Medium
23,Male,7.4,4.1,46,2.0,11.9,10,Happy,68.8,Medium
56,Male,6.9,6.8,105,3.7,7.7,2,Neutral,100.0,Low
40,Male,8.9,5.2,84,1.4,4.6,8,Neutral,79.6,Low
42,Male,8.1,3.5,65,2.4,5.7,7,Neutral,82.4,Low
36,Female,5.3,9.3,42,2.2,8.5,2,Stressed,62.800000000000004,Medium
22,Male,7.6,9.8,79,4.4,9.0,5,Stressed,92.19999999999999,Low
28,Female,5.1,9.8,18,3.1,10.9,4,Stressed,56.3,Medium
29,Female,7.9,5.2,67,3.6,11.1,2,Neutral,100.0,Low
27,Female,4.7,2.9,9,1.5,10.6,4,Stressed,55.7,Medium
25,Male,6.4,10.2,117,4.7,8.5,9,Stressed,71.5,Medium
41,Female,8.0,4.6,21,2.3,6.5,10,Happy,59.5,Medium
45,Male,5.4,9.2,75,3.8,8.8,2,Happy,79.19999999999999,Low
58,Female,8.2,10.0,65,4.8,8.7,10,Stressed,76.4,Low
53,Male,7.2,9.4,1,3.0,4.2,10,Stressed,36.800000000000004,High
54,Male,6.0,5.3,104,3.0,7.1,6,Stressed,75.4,Low
38,Male,6.1,11.3,107,1.5,4.1,4,Stressed,59.500000000000014,Medium
25,Male,8.6,8.3,97,2.6,11.0,8,Happy,91.80000000000001,Low
26,Female,5.1,7.3,17,4.4,5.2,4,Happy,56.2,Medium
32,Female,7.5,8.7,79,1.5,10.1,9,Stressed,65.10000000000001,Medium
57,Male,7.5,1.5,18,4.7,5.8,10,Happy,70.69999999999999,Medium
35,Female,8.6,5.3,110,3.7,9.6,3,Sad,100.0,Low
59,Male,7.6,10.7,88,2.7,4.2,7,Happy,66.1,Medium
37,Male,6.9,2.8,29,3.2,9.6,5,Happy,84.4,Low
23,Female,8.5,5.6,111,1.6,3.8,1,Stressed,100.0,Low
29,Male,8.1,5.5,5,1.9,6.9,3,Sad,82.3,Low
19,Male,7.6,4.9,26,2.1,3.1,9,Neutral,52.10000000000001,Medium
24,Male,4.2,7.2,14,2.5,7.3,9,Happy,21.5,High
33,Male,5.9,12.0,30,4.7,10.2,5,Sad,64.9,Medium
20,Male,7.2,3.8,43,2.5,9.6,5,Sad,84.7,Low
20,Female,6.6,8.8,85,3.1,2.5,4,Stressed,69.9,Medium
44,Female,5.6,9.3,75,1.6,6.9,4,Sad,58.2,Medium
57,Female,4.7,7.4,9,3.9,10.5,4,Stressed,58.5,Medium
55,Male,6.8,2.1,20,3.2,8.5,2,Sad,92.8,Low
50,Male,5.4,7.3,46,2.8,2.6,7,Neutral,39.800000000000004,High
45,Male,5.2,11.5,54,4.8,5.3,3,Neutral,62.4,Medium
18,Male,6.0,4.8,94,4.6,7.6,1,Stressed,100.0,Low
25,Male,7.9,8.0,35,3.6,3.7,10,Neutral,55.4,Medium
54,Male,6.4,11.6,73,4.7,8.8,3,Happy,84.5,Low
49,Female,5.1,9.8,57,3.3,8.3,9,Stressed,39.900000000000006,High
54,Male,4.6,8.6,18,4.3,4.0,9,Sad,25.89999999999999,High
21,Female,6.5,11.7,86,2.6,7.5,10,Happy,46.80000000000001,High
47,Male,8.0,2.9,63,1.3,10.1,7,Stressed,85.5,Low
23,Female,7.3,9.5,109,5.0,5.7,1,Stressed,100.0,Low
36,Male,5.2,5.5,9,1.7,4.5,6,Stressed,36.3,High
49,Female,6.2,5.0,48,2.0,9.0,10,Stressed,49.599999999999994,High
26,Female,8.3,6.7,53,1.7,2.7,1,Sad,90.1,Low
29,Male,4.9,1.4,60,2.3,10.3,2,Sad,82.30000000000001,Low
28,Male,6.7,4.4,58,2.2,11.4,3,Neutral,91.6,Low
33,Female,5.8,2.8,90,3.4,11.6,6,Stressed,86.60000000000001,Low
18,Male,4.6,2.5,106,5.0,6.3,7,Neutral,71.8,Medium
38,Male,4.2,4.7,113,1.2,8.2,8,Happy,45.599999999999994,High
47,Male,6.8,9.8,1,4.1,10.6,9,Sad,54.3,Medium
30,Female,4.1,3.2,74,1.5,4.2,7,Stressed,37.3,High
51,Male,4.5,6.8,7,1.1,2.3,6,Sad,18.9,High
21,Female,5.7,9.2,18,3.6,5.8,5,Happy,51.8,Medium
45,Female,4.2,3.7,120,4.5,10.8,10,Neutral,62.699999999999996,Medium
55,Male,6.0,11.2,79,1.7,7.1,2,Sad,68.1,Medium
48,Female,4.7,10.5,67,2.4,7.3,8,Sad,34.00000000000001,High
44,Male,5.7,3.8,13,1.7,8.9,5,Stressed,58.3,Medium
22,Male,8.0,11.9,21,4.6,7.7,10,Sad,58.800000000000004,Medium
42,Female,7.1,8.4,16,2.1,2.5,2,Stressed,64.9,Medium
20,Female,6.2,4.1,106,2.8,7.6,3,Neutral,92.2,Low
50,Female,4.5,8.5,62,4.6,8.5,10,Stressed,40.400000000000006,High
21,Female,7.1,8.3,25,3.2,8.4,10,Neutral,52.2,Medium
42,Female,4.8,7.7,98,4.7,9.3,7,Happy,66.29999999999998,Medium
37,Male,4.4,8.8,35,4.7,7.2,10,Neutral,31.299999999999997,High
51,Female,7.3,4.0,116,2.8,11.0,8,Neutral,92.2,Low
43,Male,8.6,11.8,44,3.3,6.6,5,Happy,80.89999999999999,Low
22,Male,6.3,10.4,112,1.9,7.2,10,Happy,48.50000000000001,High
52,Female,4.2,9.2,29,5.0,9.8,8,Sad,42.0,High
45,Female,8.4,1.3,115,2.1,10.3,10,Neutral,95.5,Low
46,Female,4.3,7.5,20,4.1,8.5,10,Stressed,29.5,High
26,Female,8.3,8.8,19,2.3,3.3,6,Happy,63.29999999999999,Medium
55,Female,6.0,10.4,41,2.3,5.3,2,Happy,61.50000000000001,Medium
23,Male,5.8,11.4,89,1.4,2.2,2,Sad,56.4,Medium
36,Male,6.7,11.1,118,3.2,5.0,8,Neutral,62.39999999999999,Medium
28,Male,8.8,5.5,55,2.0,7.7,4,Sad,97.4,Low
19,Female,8.5,10.9,11,1.6,10.1,8,Stressed,61.60000000000001,Medium
26,Female,6.4,1.0,7,1.9,7.9,9,Neutral,52.7,Medium
38,Male,7.5,4.9,98,2.0,2.4,6,Happy,75.6,Low
41,Female,6.9,2.3,92,3.0,4.6,9,Stressed,71.00000000000001,Medium
51,Female,7.5,10.7,116,2.5,7.8,6,Sad,80.9,Low
39,Female,8.1,11.2,105,1.3,9.1,3,Neutral,92.3,Low
20,Male,4.2,3.8,62,3.1,10.7,8,Stressed,51.7,Medium
29,Female,5.6,5.0,55,4.2,11.7,1,Happy,97.4,Low
45,Male,8.8,11.8,6,3.3,10.9,6,Sad,79.89999999999999,Low
47,Female,8.7,7.2,61,4.9,6.7,3,Sad,100.0,Low
43,Female,4.1,6.5,120,1.4,9.5,10,Happy,38.0,High
38,Male,5.0,6.5,60,4.3,4.4,10,Neutral,39.3,High
45,Female,9.0,8.7,9,3.0,2.6,3,Neutral,82.60000000000001,Low
43,Female,6.5,11.5,102,3.1,2.6,9,Sad,47.10000000000001,High
50,Female,6.9,5.0,49,3.1,4.4,7,Happy,65.1,Medium
38,Male,4.8,2.9,19,2.3,2.4,2,Neutral,54.3,Medium
52,Female,8.5,3.0,27,2.3,10.5,6,Stressed,92.9,Low
51,Female,5.2,1.2,13,3.5,6.9,4,Neutral,67.49999999999999,Medium
58,Female,4.9,7.1,75,1.2,10.1,10,Neutral,36.0,High
35,Female,5.1,11.2,7,3.4,11.4,7,Sad,41.80000000000001,High
28,Female,8.6,8.8,120,3.9,11.9,4,Sad,100.0,Low
40,Male,7.5,11.9,6,2.4,11.4,7,Sad,59.2,Medium
39,Male,7.8,11.0,4,1.9,9.2,6,Neutral,60.699999999999996,Medium
34,Female,5.9,6.4,0,1.9,6.4,8,Happy,36.5,High
22,Female,8.5,6.4,110,1.3,8.0,7,Happy,88.7,Low
28,Male,7.9,7.9,72,1.4,10.2,9,Happy,69.0,Medium
47,Female,7.8,2.2,107,1.7,11.0,4,Stressed,100.0,Low
32,Female,8.9,7.7,117,1.1,11.6,9,Sad,89.7,Low
44,Female,5.8,6.1,81,2.1,9.3,5,Neutral,71.1,Medium
52,Female,7.1,8.1,106,2.2,7.4,9,Neutral,65.8,Medium
50,Female,8.5,7.2,105,5.0,11.7,4,Happy,100.0,Low
37,Female,8.0,4.4,9,5.0,11.6,3,Stressed,100.0,Low
33,Female,6.8,7.7,113,1.7,6.8,7,Neutral,69.29999999999998,Medium
51,Female,4.4,5.0,57,1.9,8.5,4,Happy,55.900000000000006,Medium
19,Male,7.3,3.1,64,3.0,10.1,5,Sad,94.8,Low
52,Male,6.6,8.4,59,1.6,6.3,3,Stressed,69.6,Medium
57,Female,4.9,4.4,19,3.0,10.3,6,Stressed,55.6,Medium
45,Female,8.4,10.8,57,2.6,3.1,4,Happy,77.00000000000001,Low
56,Female,5.7,3.2,42,2.3,6.8,1,Sad,80.1,Low
23,Female,5.9,7.6,28,4.3,6.8,2,Stressed,76.49999999999999,Low
26,Male,7.4,7.3,1,4.3,8.8,8,Neutral,66.70000000000002,Medium
37,Male,6.4,3.2,25,5.0,3.2,4,Stressed,78.0,Low
18,Male,4.4,5.8,74,1.9,3.0,10,Neutral,22.699999999999996,High
25,Male,5.9,8.4,88,4.6,11.0,2,Sad,96.8,Low
40,Female,4.5,4.5,97,3.2,5.0,4,Stressed,65.4,Medium
20,Female,5.0,2.3,58,3.4,5.3,7,Stressed,56.6,Medium
21,Female,4.0,7.8,104,4.6,9.8,2,Neutral,79.80000000000001,Low
42,Male,4.9,3.5,0,4.8,6.1,6,Stressed,54.2,Medium
55,Female,5.7,8.5,118,3.9,10.3,1,Sad,99.69999999999999,Low
32,Female,6.7,10.2,30,2.4,6.0,3,Happy,64.6,Medium
38,Male,8.6,2.4,37,3.0,9.6,9,Sad,86.80000000000001,Low
52,Male,6.7,5.8,21,3.5,7.3,5,Happy,71.7,Medium
31,Male,7.5,5.9,65,4.3,11.4,8,Neutral,88.5,Low
53,Male,5.8,8.0,46,3.6,5.3,1,Happy,75.8,Low
29,Male,7.8,4.7,0,2.5,5.6,4,Happy,76.3,Low
34,Female,7.1,5.6,119,2.7,11.7,3,Stressed,100.0,Low
56,Female,6.3,1.1,87,1.2,9.4,10,Neutral,63.0,Medium
26,Male,5.0,2.3,49,4.7,9.7,9,Stressed,62.1,Medium
52,Female,5.5,7.3,35,1.4,5.0,7,Neutral,36.4,High
30,Female,7.1,3.4,44,3.3,7.3,3,Stressed,92.1,Low
32,Female,6.1,2.6,35,4.5,5.1,1,Happy,91.5,Low
35,Female,8.4,4.6,110,2.7,4.6,5,Sad,99.5,Low
50,Male,5.2,2.8,33,4.2,7.4,10,Happy,48.8,High
23,Female,4.4,1.7,8,4.2,11.9,3,Stressed,75.0,Low
44,Female,6.9,4.1,75,1.2,4.1,2,Neutral,82.0,Low
40,Female,8.4,2.8,109,2.6,4.4,3,Sad,100.0,Low
44,Male,5.8,9.8,83,3.8,4.4,5,Happy,62.8,Medium
51,Female,7.2,1.7,3,2.7,9.9,5,Neutral,82.49999999999999,Low
55,Male,5.2,9.2,78,3.2,7.1,10,Stressed,39.39999999999999,High
31,Male,6.8,5.2,62,3.4,5.8,8,Sad,66.6,Medium
53,Male,7.9,8.4,3,1.6,10.4,4,Neutral,75.6,Low
25,Male,8.3,1.6,4,2.6,5.0,2,Sad,95.6,Low
52,Female,4.5,11.1,9,1.1,5.9,8,Happy,9.899999999999999,High
36,Male,5.8,9.4,107,1.6,2.7,8,Sad,42.00000000000001,High
47,Male,7.2,2.5,43,3.0,3.2,10,Sad,56.99999999999999,Medium
31,Male,4.2,3.4,39,3.3,3.4,8,Happy,34.3,High
37,Male,7.5,8.1,35,1.6,5.5,1,Stressed,80.8,Low
42,Male,6.6,11.1,34,4.0,7.2,9,Sad,48.99999999999999,High
57,Female,5.4,5.9,58,2.5,2.0,4,Happy,54.3,Medium
41,Male,8.1,6.3,64,4.7,3.9,4,Neutral,96.5,Low
31,Female,5.5,3.6,81,2.6,3.8,8,Neutral,52.6,Medium
43,Female,9.0,5.2,115,1.6,4.5,8,Neutral,87.6,Low
55,Male,8.1,4.1,120,4.0,3.7,6,Stressed,100.0,Low
40,Female,7.5,4.9,30,3.3,4.0,4,Happy,79.7,Low
39,Female,4.3,1.2,45,2.5,11.8,3,Happy,73.7,Medium
36,Female,8.5,1.5,48,2.4,7.9,5,Happy,99.39999999999999,Low
20,Male,8.0,8.5,5,1.6,9.6,8,Happy,59.2,Medium
59,Male,5.1,8.5,69,2.4,10.2,7,Stressed,52.199999999999996,Medium
36,Male,6.0,4.6,105,1.1,8.7,8,Stressed,62.699999999999996,Medium
26,Male,5.3,10.7,18,3.0,9.0,1,Neutral,64.19999999999999,Medium
45,Male,8.9,3.9,95,4.6,8.3,4,Happy,100.0,Low
37,Male,8.3,5.4,41,4.2,8.5,9,Neutral,82.4,Low
24,Male,8.7,9.0,120,1.1,11.3,6,Sad,97.1,Low
31,Female,7.9,9.2,29,4.5,3.9,10,Sad,56.7,Medium
26,Female,6.3,10.5,25,2.8,4.7,8,Neutral,38.4,High
36,Male,5.0,1.3,2,1.8,2.9,8,Stressed,30.599999999999998,High
31,Female,5.0,3.0,32,4.0,10.4,5,Sad,71.2,Medium
55,Male,4.8,8.0,49,2.3,6.5,8,Neutral,34.3,High
53,Male,6.7,4.7,30,2.0,11.1,4,Happy,79.8,Low
57,Male,8.6,1.5,110,1.6,6.1,6,Neutral,100.0,Low
34,Female,9.0,7.5,83,2.9,6.4,7,Happy,90.89999999999999,Low
47,Male,5.4,5.3,67,1.4,6.5,6,Sad,52.800000000000004,Medium
26,Male,7.5,5.0,95,4.1,8.1,6,Neutral,96.7,Low
50,Male,7.0,3.9,81,2.9,9.7,8,Happy,80.30000000000001,Low
42,Male,6.4,1.1,9,2.8,5.5,5,Stressed,68.6,Medium
31,Female,7.3,3.0,21,1.0,8.3,8,Neutral,60.800000000000004,Medium
28,Male,5.9,6.2,62,4.3,4.0,9,Stressed,52.5,Medium
52,Female,8.7,4.0,53,3.0,7.5,4,Neutral,100.0,Low
58,Female,7.5,10.6,50,2.8,7.5,3,Stressed,80.8,Low
31,Male,7.8,2.6,80,4.0,10.9,5,Neutral,100.0,Low
47,Male,5.2,10.6,105,1.3,11.0,10,Stressed,40.3,High
58,Female,4.8,5.5,120,2.5,6.9,10,Sad,47.3,High
21,Female,6.0,4.0,3,3.3,2.2,5,Happy,53.49999999999999,Medium
21,Female,7.8,4.3,120,2.8,10.4,7,Sad,100.0,Low
45,Female,8.7,4.6,36,1.7,2.0,3,Stressed,85.5,Low
25,Male,6.1,6.6,70,2.2,6.8,10,Happy,46.4,High
19,Female,7.9,4.9,114,2.2,2.2,9,Stressed,71.4,Medium
58,Female,6.4,8.1,62,5.0,5.5,6,Neutral,72.2,Medium
39,Female,5.5,5.7,50,2.3,8.4,10,Stressed,41.89999999999999,High
58,Female,7.7,8.4,7,1.8,5.7,9,Sad,46.00000000000001,High
33,Male,8.0,7.6,0,4.3,11.3,1,Happy,100.0,Low
46,Male,5.0,3.7,119,2.7,8.4,2,Stressed,88.69999999999999,Low
47,Male,5.5,9.9,7,2.8,8.5,10,Happy,27.60000000000001,High
29,Female,6.5,9.8,82,3.2,5.7,2,Sad,81.20000000000002,Low
52,Female,4.9,11.9,80,3.4,2.4,8,Happy,31.000000000000004,High
28,Male,8.6,2.9,104,3.4,9.4,4,Happy,100.0,Low
38,Male,7.0,10.3,115,1.1,9.2,7,Neutral,68.30000000000001,Medium
38,Female,4.6,10.6,54,4.3,7.3,4,Happy,55.699999999999996,Medium
22,Male,4.9,8.1,111,1.8,6.2,4,Stressed,60.4,Medium
37,Female,8.8,6.6,8,2.2,7.4,8,Happy,70.19999999999999,Medium
54,Female,7.7,11.5,50,1.7,9.5,10,Sad,51.5,Medium
20,Female,7.7,11.7,15,4.1,9.1,4,Happy,79.3,Low
50,Female,4.4,8.1,52,3.3,8.6,3,Neutral,59.900000000000006,Medium
26,Female,8.5,5.0,58,4.0,11.0,10,Sad,88.6,Low
26,Female,6.2,10.0,44,3.6,8.1,9,Stressed,49.0,High
21,Male,7.3,2.0,114,1.4,2.1,3,Sad,91.0,Low
52,Male,8.8,4.2,36,2.2,8.2,5,Happy,94.19999999999999,Low
34,Male,4.5,11.8,90,3.0,8.1,1,Sad,66.6,Medium
51,Female,6.4,10.0,65,2.2,2.7,9,Stressed,37.4,High
41,Male,4.2,11.3,63,1.8,6.3,6,Stressed,29.6,High
49,Female,6.5,7.5,35,4.5,8.5,5,Sad,76.5,Low
18,Female,5.3,5.5,75,4.0,9.0,4,Sad,79.0,Low
25,Female,8.6,11.8,49,2.4,10.9,8,Neutral,73.99999999999999,Medium
40,Female,6.0,4.4,98,4.1,10.4,2,Stressed,100.0,Low
57,Male,7.2,9.3,94,3.5,3.2,10,Neutral,56.09999999999999,Medium
29,Male,8.3,7.1,52,1.0,8.1,5,Happy,80.4,Low
29,Male,8.9,3.5,56,2.5,8.0,8,Stressed,89.7,Low
32,Female,6.5,1.2,18,2.2,5.0,1,Stressed,83.19999999999999,Low
58,Male,6.3,5.2,25,1.9,3.8,3,Neutral,62.699999999999996,Medium
36,Male,4.4,7.0,117,2.0,4.0,7,Happy,43.400000000000006,High
43,Male,4.1,3.0,99,4.8,3.8,10,Sad,46.4,High
46,Female,7.0,5.6,67,2.9,10.1,5,Stressed,86.9,Low
39,Male,4.3,7.8,111,4.4,3.5,10,Neutral,38.60000000000001,High
57,Female,5.9,8.9,42,1.9,4.6,9,Stressed,32.30000000000001,High
38,Male,4.0,1.6,94,1.7,4.2,1,Neutral,68.5,Medium
55,Female,7.1,8.3,57,4.6,9.1,7,Neutral,79.00000000000001,Low
37,Male,6.1,1.6,76,3.0,3.6,10,Neutral,55.2,Medium
46,Male,4.6,1.3,116,4.6,2.2,6,Stressed,70.00000000000001,Medium
21,Male,5.5,2.7,106,1.3,5.7,10,Sad,48.699999999999996,High
24,Female,6.8,8.2,102,4.7,5.1,4,Sad,89.7,Low
45,Male,7.3,1.6,58,2.7,6.0,10,Neutral,66.89999999999999,Medium
45,Male,6.3,1.2,45,1.6,9.5,10,Sad,56.599999999999994,Medium
21,Female,8.0,2.3,67,3.7,2.1,6,Sad,87.50000000000001,Low
39,Female,4.6,11.4,39,4.2,2.4,10,Stressed,16.8,High
29,Female,4.4,11.0,107,1.2,4.6,9,Sad,22.600000000000005,High
20,Female,4.2,2.0,12,4.9,10.9,9,Happy,50.7,Medium
39,Male,6.7,4.3,120,3.8,3.7,2,Neutral,100.0,Low
19,Male,7.5,11.4,104,2.3,12.0,9,Happy,72.5,Medium
41,Female,4.7,2.1,8,1.6,10.1,2,Stressed,64.6,Medium
51,Male,7.2,2.0,65,2.6,6.6,6,Stressed,83.2,Low
44,Female,6.4,1.9,98,1.9,9.5,7,Happy,80.3,Low
58,Male,8.9,11.7,52,3.0,7.2,9,Stressed,69.4,Medium
18,Female,7.6,9.2,75,4.1,7.7,6,Sad,84.5,Low
25,Male,7.3,3.4,80,3.6,7.8,8,Happy,83.8,Low
40,Female,6.9,1.5,3,2.7,8.5,10,Sad,57.099999999999994,Medium
55,Female,9.0,11.6,13,1.5,2.6,3,Sad,70.1,Medium
23,Male,8.9,5.7,84,4.8,8.2,10,Stressed,94.80000000000001,Low
39,Male,6.7,7.6,104,2.1,9.2,6,Stressed,77.5,Low
42,Male,6.3,4.1,7,2.1,5.1,2,Happy,68.9,Medium
35,Female,6.3,9.3,96,3.6,11.8,1,Stressed,100.0,Low
34,Male,6.1,3.2,61,4.1,3.4,6,Neutral,70.1,Medium
29,Female,6.7,9.7,44,4.9,11.1,3,Stressed,91.10000000000001,Low
23,Male,5.4,3.5,91,4.9,8.8,5,Neutral,87.30000000000001,Low
43,Male,8.6,2.1,66,4.7,8.6,6,Stressed,100.0,Low
44,Female,6.5,6.3,61,2.7,10.8,10,Stressed,59.70000000000001,Medium
25,Female,8.2,9.9,77,1.7,10.3,6,Sad,82.70000000000002,Low
36,Male,6.4,5.2,82,3.3,5.5,10,Happy,57.5,Medium
59,Female,7.6,1.3,69,1.1,9.1,7,Neutral,82.9,Low
18,Female,5.7,7.1,35,1.8,2.5,7,Happy,35.8,High
46,Male,7.1,8.5,83,1.0,6.6,6,Stressed,64.8,Medium
52,Female,6.5,9.1,0,1.7,11.4,1,Stressed,74.1,Medium
57,Male,5.8,5.4,59,2.9,4.7,8,Stressed,50.9,Medium
31,Male,8.4,2.1,73,2.6,2.5,10,Happy,72.39999999999999,Medium
52,Female,4.6,7.4,12,2.5,7.8,4,Happy,45.699999999999996,High
37,Male,6.4,4.6,11,4.3,5.6,1,Sad,85.7,Low
30,Female,5.0,11.4,74,3.7,5.8,10,Sad,32.1,High
55,Male,8.3,6.5,99,4.7,7.8,2,Sad,100.0,Low
25,Female,5.3,6.2,16,2.8,8.2,3,Neutral,62.2,Medium
37,Female,7.2,4.4,46,2.1,6.4,6,Happy,71.7,Medium
50,Female,4.8,4.7,52,1.5,7.1,2,Sad,62.7,Medium
43,Female,6.0,6.6,92,3.7,11.9,2,Happy,99.5,Low
56,Female,8.5,4.4,66,4.4,11.6,6,Stressed,100.0,Low
38,Male,4.8,10.8,92,1.7,9.1,4,Happy,55.5,Medium
59,Male,7.3,5.8,9,4.5,3.6,5,Sad,72.9,Medium
58,Female,5.0,4.2,116,3.1,5.6,8,Neutral,59.5,Medium
26,Male,6.1,2.7,45,1.6,10.8,3,Sad,82.19999999999999,Low
41,Female,6.7,8.4,82,3.6,6.2,5,Happy,77.00000000000001,Low
54,Female,6.9,1.3,116,3.1,11.6,1,Stressed,100.0,Low
58,Male,7.0,5.9,3,1.1,6.9,10,Stressed,38.099999999999994,High
34,Male,7.2,7.1,56,2.6,10.6,4,Happy,87.2,Low
41,Female,5.4,4.7,109,4.1,2.4,5,Neutral,71.69999999999999,Medium
38,Female,6.0,9.2,37,3.2,6.3,4,Sad,61.6,Medium
56,Female,4.2,8.4,11,2.1,9.0,9,Happy,19.900000000000006,High
58,Female,7.8,11.7,30,4.7,10.6,8,Happy,73.3,Medium
56,Female,8.2,6.6,1,2.0,8.1,2,Happy,87.2,Low
30,Female,5.0,6.9,112,2.0,3.7,9,Happy,40.00000000000001,High
28,Male,5.0,3.7,0,2.4,10.9,2,Sad,68.4,Medium
36,Female,4.2,5.2,80,4.6,7.7,6,Sad,61.99999999999999,Medium
28,Female,8.9,1.3,24,3.0,3.1,2,Sad,100.0,Low
30,Male,8.0,8.6,4,3.7,6.6,6,Sad,71.3,Medium
18,Female,5.8,4.4,47,4.9,9.0,6,Sad,77.10000000000001,Low
57,Female,6.4,6.9,13,4.1,6.5,7,Neutral,58.3,Medium
36,Male,5.5,3.8,51,1.7,10.7,10,Stressed,47.50000000000001,High
29,Female,7.0,7.8,73,4.2,6.2,5,Stressed,82.4,Low
25,Male,7.6,5.9,20,4.0,7.8,3,Sad,91.8,Low
25,Female,6.2,6.3,24,1.9,4.1,2,Stressed,63.89999999999999,Medium
29,Male,8.4,11.4,98,2.3,7.1,4,Happy,90.5,Low
50,Male,6.6,8.8,66,3.8,4.2,1,Stressed,85.0,Low
43,Male,4.7,3.9,81,2.0,4.3,2,Sad,66.0,Medium
56,Female,7.1,6.5,119,1.8,4.8,8,Neutral,68.39999999999999,Medium
45,Female,6.3,6.1,118,3.8,2.4,5,Stressed,78.19999999999999,Low
22,Male,8.7,9.7,49,4.5,3.6,5,Happy,87.10000000000001,Low
25,Male,6.0,10.2,99,1.3,6.2,3,Neutral,66.30000000000001,Medium
42,Female,6.0,4.1,102,2.8,3.3,1,Stressed,88.8,Low
44,Female,7.3,10.0,32,3.4,3.3,6,Happy,59.00000000000001,Medium
40,Female,6.6,3.0,111,3.7,11.7,1,Happy,100.0,Low
47,Female,5.9,9.4,16,5.0,6.3,4,Sad,65.0,Medium
40,Female,8.9,3.7,103,3.7,6.0,4,Neutral,100.0,Low
37,Male,5.5,4.3,69,3.5,4.7,3,Stressed,75.10000000000001,Low
35,Female,5.4,10.4,33,5.0,7.1,4,Neutral,63.0,Medium
35,Male,8.3,5.6,25,1.2,8.0,6,Happy,74.8,Medium
19,Female,4.0,11.9,41,1.3,6.2,6,Sad,19.300000000000004,High
21,Male,5.0,2.7,30,3.2,5.9,6,Happy,54.39999999999999,Medium
47,Male,7.0,6.1,112,2.4,9.0,6,Stressed,86.2,Low
50,Female,4.8,9.1,50,1.4,11.5,4,Neutral,53.8,Medium
53,Male,8.9,1.1,91,2.2,10.8,7,Stressed,100.0,Low
35,Male,6.3,2.7,35,3.7,3.2,7,Stressed,61.49999999999999,Medium
54,Male,7.0,1.2,12,4.5,8.5,2,Happy,100.0,Low
36,Male,4.8,11.9,84,1.4,2.1,6,Stressed,28.2,High
45,Female,5.4,9.4,89,3.2,8.3,5,Stressed,65.6,Medium
57,Male,7.1,5.1,114,2.2,6.6,10,Stressed,67.8,Medium
37,Female,6.7,2.7,94,3.7,6.9,1,Sad,100.0,Low
50,Male,7.9,2.0,79,3.2,7.9,3,Stressed,100.0,Low
29,Female,5.3,6.9,94,4.7,9.4,9,Neutral,64.3,Medium
32,Female,7.3,11.7,12,1.2,9.3,9,Happy,40.60000000000001,High
58,Female,5.5,8.4,93,2.9,2.4,10,Sad,36.099999999999994,High
56,Male,6.9,5.0,31,1.8,9.4,9,Neutral,57.0,Medium
19,Female,7.0,6.5,4,3.1,10.3,10,Sad,53.9,Medium
46,Female,4.6,12.0,11,4.4,2.7,5,Stressed,31.6,High
58,Male,6.7,6.7,102,4.6,5.2,6,Happy,83.4,Low
27,Female,4.1,11.6,58,2.6,9.9,9,Neutral,26.199999999999992,High
19,Male,6.5,1.2,40,4.2,6.9,4,Sad,89.39999999999999,Low
28,Male,7.5,8.9,36,2.1,8.9,4,Neutral,76.7,Low
30,Female,4.4,7.9,67,1.0,7.0,9,Happy,24.599999999999994,High
27,Male,8.7,8.5,105,4.4,11.8,7,Happy,100.0,Low
